# "Time","Illumination 1","Illumination 2","Ratio"
0.00,6,065,1,005.5,6.032
0.05,5,922,1,052.4,5.627
0.10,5,969,1,052.4,5.671
0.15,6,065,1,052.4,5.763
0.20,6,065,1,052.4,5.763
0.25,6,065,1,005.5,6.032
0.30,6,112,1,052.4,5.808
0.35,6,112,1,005.5,6.079
0.40,6,159,1,005.5,6.125
0.45,6,112,1,005.5,6.079
0.50,6,112,1,005.5,6.079
0.55,6,159,1,005.5,6.125
0.60,6,159,1,005.5,6.125
0.65,6,206,1,005.5,6.172
0.70,6,206,1,052.4,5.897
0.75,6,206,1,005.5,6.172
0.80,6,256,1,052.4,5.944
0.85,6,206,1,052.4,5.897
0.90,6,206,1,005.5,6.172
0.95,6,256,1,052.4,5.944
1.00,6,256,1,005.5,6.222
1.05,6,256,1,005.5,6.222
1.10,6,256,1,052.4,5.944
1.15,6,256,1,005.5,6.222
1.20,6,303,1,005.5,6.268
1.25,6,256,1,005.5,6.222
1.30,6,303,1,005.5,6.268
1.35,6,303,1,005.5,6.268
1.40,6,303,1,005.5,6.268
1.45,6,303,1,005.5,6.268
1.50,6,303,1,005.5,6.268
1.55,6,303,1,005.5,6.268
1.60,6,350,1,052.4,6.033
1.65,6,303,1,005.5,6.268
1.70,6,303,1,005.5,6.268
1.75,6,350,1,052.4,6.033
1.80,6,303,1,052.4,5.989
1.85,6,303,1,005.5,6.268
1.90,6,303,1,052.4,5.989
1.95,6,303,1,005.5,6.268
2.00,6,303,1,005.5,6.268
2.05,6,303,1,005.5,6.268
2.10,6,303,1,005.5,6.268
2.15,6,303,1,005.5,6.268
2.20,6,303,1,005.5,6.268
2.25,6,303,1,005.5,6.268
2.30,6,303,1,052.4,5.989
2.35,6,303,1,005.5,6.268
2.40,6,303,1,005.5,6.268
2.45,6,303,1,005.5,6.268
2.50,6,303,1,005.5,6.268
2.55,6,303,1,052.4,5.989
2.60,6,303,1,005.5,6.268
2.65,6,303,1,005.5,6.268
2.70,6,303,1,052.4,5.989
2.75,6,303,1,005.5,6.268
2.80,6,303,1,005.5,6.268
2.85,6,256,1,005.5,6.222
2.90,6,256,1,005.5,6.222
2.95,6,256,1,005.5,6.222
3.00,6,256,1,005.5,6.222
3.05,6,256,1,005.5,6.222
3.10,6,256,1,005.5,6.222
3.15,6,206,1,005.5,6.172
3.20,6,256,1,052.4,5.944
3.25,6,206,1,052.4,5.897
3.30,6,206,1,005.5,6.172
3.35,6,206,1,052.4,5.897
3.40,6,159,1,005.5,6.125
3.45,6,159,1,005.5,6.125
3.50,6,159,1,005.5,6.125
3.55,6,112,1,005.5,6.079
3.60,6,159,1,005.5,6.125
3.65,6,112,1,005.5,6.079
3.70,6,112,1,005.5,6.079
3.75,6,112,1,005.5,6.079
3.80,6,112,1,005.5,6.079
3.85,6,112,1,005.5,6.079
3.90,6,112,1,005.5,6.079
3.95,6,065,1,005.5,6.032
4.00,6,112,1,052.4,5.808
4.05,6,065,1,052.4,5.763
4.10,6,015,1,005.5,5.983
4.15,6,015,1,052.4,5.716
4.20,5,969,1,005.5,5.936
4.25,5,969,1,005.5,5.936
4.30,5,872,1,052.4,5.579
4.35,5,872,1,005.5,5.840
4.40,5,872,1,005.5,5.840
4.45,5,825,1,005.5,5.793
4.50,5,778,1,005.5,5.746
4.55,5,825,1,005.5,5.793
4.60,5,825,1,005.5,5.793
4.65,5,778,1,005.5,5.746
4.70,5,778,1,005.5,5.746
4.75,5,731,1,005.5,5.700
4.80,5,731,1,052.4,5.446
4.85,5,634,1,052.4,5.354
4.90,5,587,1,005.5,5.557
4.95,5,587,1,052.4,5.309
5.00,5,538,1,005.5,5.507
5.05,5,444,1,005.5,5.414
5.10,5,397,1,052.4,5.128
5.15,5,347,1,005.5,5.318
5.20,5,300,1,005.5,5.271
5.25,5,300,1,005.5,5.271
