# "Time","Illumination 1","Illumination 2","Ratio"
0.00,19,336,2,538.7,7.617
0.05,19,430,2,538.7,7.654
0.10,19,480,2,538.7,7.673
0.15,19,480,2,538.7,7.673
0.20,19,527,2,538.7,7.692
0.25,19,624,2,538.7,7.730
0.30,19,670,2,538.7,7.748
0.35,19,814,2,538.7,7.805
0.40,19,861,2,538.7,7.823
0.45,20,005,2,538.7,7.880
0.50,20,098,2,538.7,7.917
0.55,20,195,2,538.7,7.955
0.60,20,242,2,538.7,7.973
0.65,20,339,2,585.6,7.866
0.70,20,386,2,585.6,7.884
0.75,20,339,2,538.7,8.012
0.80,20,576,2,538.7,8.105
0.85,20,576,2,538.7,8.105
0.90,20,529,2,538.7,8.087
0.95,20,626,2,538.7,8.125
1.00,20,673,2,538.7,8.143
1.05,20,673,2,538.7,8.143
1.10,20,767,2,538.7,8.180
1.15,20,767,2,538.7,8.180
1.20,20,817,2,538.7,8.200
1.25,20,817,2,538.7,8.200
1.30,20,817,2,538.7,8.200
1.35,20,911,2,538.7,8.237
1.40,20,911,2,538.7,8.237
1.45,20,911,2,538.7,8.237
1.50,20,911,2,538.7,8.237
1.55,20,911,2,538.7,8.237
1.60,20,911,2,538.7,8.237
1.65,20,911,2,538.7,8.237
1.70,20,911,2,538.7,8.237
1.75,20,817,2,585.6,8.051
1.80,20,817,2,538.7,8.200
1.85,20,864,2,538.7,8.218
1.90,20,817,2,538.7,8.200
1.95,20,817,2,538.7,8.200
2.00,20,817,2,538.7,8.200
2.05,20,817,2,538.7,8.200
2.10,20,767,2,538.7,8.180
2.15,20,817,2,538.7,8.200
2.20,20,767,2,538.7,8.180
2.25,20,673,2,538.7,8.143
2.30,20,767,2,538.7,8.180
2.35,20,673,2,488.9,8.306
2.40,20,767,2,538.7,8.180
2.45,20,673,2,585.6,7.995
2.50,20,576,2,538.7,8.105
2.55,20,626,2,538.7,8.125
2.60,20,626,2,538.7,8.125
2.65,20,483,2,538.7,8.068
2.70,20,433,2,538.7,8.048
2.75,20,433,2,538.7,8.048
2.80,20,386,2,538.7,8.030
2.85,20,386,2,538.7,8.030
2.90,20,433,2,538.7,8.048
2.95,20,433,2,538.7,8.048
3.00,20,433,2,585.6,7.902
3.05,20,433,2,538.7,8.048
3.10,20,433,2,538.7,8.048
3.15,20,433,2,538.7,8.048
3.20,20,386,2,538.7,8.030
3.25,20,339,2,538.7,8.012
3.30,20,242,2,538.7,7.973
3.35,20,242,2,538.7,7.973
3.40,20,148,2,538.7,7.936
3.45,20,052,2,538.7,7.898
3.50,20,005,2,538.7,7.880
3.55,19,908,2,538.7,7.842
3.60,19,861,2,538.7,7.823
3.65,19,717,2,538.7,7.767
3.70,19,670,2,538.7,7.748
3.75,19,624,2,538.7,7.730
3.80,19,480,2,488.9,7.827
3.85,19,480,2,538.7,7.673
3.90,19,383,2,538.7,7.635
3.95,19,193,2,538.7,7.560
4.00,19,096,2,538.7,7.522
4.05,19,049,2,538.7,7.503
4.10,19,049,2,538.7,7.503
4.15,18,905,2,538.7,7.447
4.20,18,905,2,538.7,7.447
4.25,18,812,2,538.7,7.410
4.30,18,715,2,538.7,7.372
4.35,18,715,2,538.7,7.372
4.40,18,668,2,538.7,7.353
4.45,18,668,2,538.7,7.353
4.50,18,668,2,538.7,7.353
4.55,18,571,2,538.7,7.315
4.60,18,428,2,538.7,7.259
4.65,18,287,2,585.6,7.073
4.70,18,334,2,538.7,7.222
4.75,18,287,2,538.7,7.203
4.80,18,237,2,538.7,7.184
4.85,18,237,2,538.7,7.184
4.90,18,237,2,538.7,7.184
4.95,18,237,2,538.7,7.184
5.00,18,237,2,538.7,7.184
5.05,18,237,2,538.7,7.184
5.10,18,237,2,538.7,7.184
5.15,18,237,2,538.7,7.184
5.20,18,190,2,585.6,7.035
5.25,18,093,2,538.7,7.127
5.30,18,093,2,538.7,7.127
5.35,18,093,2,538.7,7.127
5.40,18,000,2,538.7,7.090
5.45,17,809,2,538.7,7.015
5.50,17,044,2,538.7,6.714
5.55,16,900,2,538.7,6.657
5.60,16,900,2,538.7,6.657
5.65,16,710,2,538.7,6.582
5.70,16,757,2,538.7,6.600
5.75,16,616,2,585.6,6.426
5.80,16,710,2,538.7,6.582
5.85,16,616,2,538.7,6.545
5.90,16,616,2,538.7,6.545
5.95,16,422,2,538.7,6.469
6.00,16,232,2,538.7,6.394
6.05,16,041,2,538.7,6.319
6.10,15,898,2,538.7,6.262
6.15,15,851,2,538.7,6.244
6.20,15,804,2,538.7,6.225
6.25,15,804,2,538.7,6.225
6.30,15,754,2,585.6,6.093
6.35,15,660,2,538.7,6.169
6.40,15,660,2,538.7,6.169
6.45,15,660,2,538.7,6.169
6.50,15,563,2,538.7,6.130
6.55,15,517,2,538.7,6.112
6.60,15,517,2,538.7,6.112
6.65,15,517,2,538.7,6.112
6.70,15,470,2,538.7,6.094
6.75,15,470,2,538.7,6.094
6.80,15,420,2,538.7,6.074
6.85,15,279,2,585.6,5.909
6.90,15,086,2,538.7,5.942
6.95,14,945,2,538.7,5.887
7.00,14,895,2,538.7,5.867
7.05,14,751,2,538.7,5.811
7.10,14,704,2,538.7,5.792
7.15,14,658,2,538.7,5.774
7.20,14,514,2,538.7,5.717
7.25,14,514,2,538.7,5.717
7.30,14,467,2,538.7,5.699
7.35,14,417,2,538.7,5.679
7.40,14,276,2,538.7,5.624
7.45,14,227,2,538.7,5.604
7.50,14,133,2,538.7,5.567
7.55,14,036,2,585.6,5.429
7.60,13,989,2,538.7,5.510
7.65,13,892,2,538.7,5.472
7.70,13,846,2,538.7,5.454
7.75,13,702,2,538.7,5.397
7.80,13,655,2,538.7,5.379
7.85,13,558,2,538.7,5.341
7.90,13,511,2,538.7,5.322
7.95,13,511,2,538.7,5.322
8.00,13,368,2,538.7,5.266
8.05,13,368,2,538.7,5.266
8.10,13,321,2,538.7,5.247
8.15,13,321,2,538.7,5.247
8.20,13,321,2,538.7,5.247
8.25,13,130,2,538.7,5.172
8.30,13,177,2,538.7,5.191
8.35,13,034,2,538.7,5.134
8.40,12,987,2,538.7,5.115
8.45,12,987,2,538.7,5.115
8.50,12,987,2,538.7,5.115
8.55,12,987,2,538.7,5.115
8.60,12,940,2,538.7,5.097
8.65,12,890,2,488.9,5.179
8.70,12,796,2,538.7,5.040
8.75,12,796,2,538.7,5.040
8.80,12,699,2,538.7,5.002
8.85,12,556,2,538.7,4.946
8.90,12,509,2,538.7,4.927
8.95,12,412,2,538.7,4.889
9.00,12,462,2,538.7,4.909
9.05,12,365,2,538.7,4.871
9.10,12,365,2,538.7,4.871
9.15,12,365,2,538.7,4.871
9.20,12,365,2,538.7,4.871
9.25,12,412,2,538.7,4.889
9.30,12,318,2,538.7,4.852
9.35,12,365,2,538.7,4.871
9.40,12,222,2,538.7,4.814
9.45,12,222,2,538.7,4.814
9.50,12,031,2,538.7,4.739
9.55,12,078,2,538.7,4.758
9.60,12,031,2,538.7,4.739
9.65,11,984,2,538.7,4.721
9.70,11,984,2,538.7,4.721
9.75,11,984,2,538.7,4.721
9.80,11,984,2,585.6,4.635
9.85,11,887,2,538.7,4.682
9.90,11,887,2,538.7,4.682
9.95,11,887,2,538.7,4.682
10.00,11,887,2,538.7,4.682
10.05,11,840,2,488.9,4.757
10.10,11,793,2,538.7,4.645
10.15,11,840,2,538.7,4.664
10.20,11,840,2,585.6,4.579
10.25,11,793,2,538.7,4.645
10.30,11,840,2,538.7,4.664
10.35,11,840,2,538.7,4.664
10.40,11,840,2,538.7,4.664
10.45,11,793,2,538.7,4.645
10.50,11,793,2,538.7,4.645
10.55,11,840,2,538.7,4.664
10.60,11,793,2,538.7,4.645
10.65,11,793,2,538.7,4.645
10.70,11,840,2,538.7,4.664
10.75,11,793,2,585.6,4.561
10.80,11,840,2,538.7,4.664
10.85,11,840,2,538.7,4.664
10.90,11,840,2,538.7,4.664
10.95,11,840,2,538.7,4.664
11.00,11,840,2,538.7,4.664
11.05,11,840,2,538.7,4.664
11.10,11,840,2,538.7,4.664
11.15,11,840,2,538.7,4.664
11.20,11,937,2,538.7,4.702
11.25,11,937,2,538.7,4.702
11.30,11,984,2,538.7,4.721
11.35,11,984,2,488.9,4.815
11.40,11,984,2,538.7,4.721
11.45,11,984,2,538.7,4.721
11.50,12,031,2,538.7,4.739
11.55,12,128,2,538.7,4.777
11.60,12,128,2,538.7,4.777
11.65,12,222,2,538.7,4.814
11.70,12,222,2,538.7,4.814
11.75,12,271,2,585.6,4.746
11.80,12,222,2,538.7,4.814
11.85,12,318,2,538.7,4.852
11.90,12,412,2,585.6,4.800
11.95,12,365,2,538.7,4.871
12.00,12,412,2,538.7,4.889
12.05,12,509,2,538.7,4.927
12.10,12,509,2,538.7,4.927
12.15,12,556,2,538.7,4.946
12.20,12,652,2,538.7,4.984
12.25,12,699,2,538.7,5.002
12.30,12,746,2,538.7,5.021
12.35,12,796,2,538.7,5.040
12.40,12,746,2,538.7,5.021
12.45,12,746,2,538.7,5.021
12.50,12,890,2,538.7,5.077
12.55,12,890,2,538.7,5.077
12.60,12,940,2,538.7,5.097
12.65,12,940,2,538.7,5.097
12.70,12,940,2,538.7,5.097
12.75,12,940,2,538.7,5.097
12.80,12,940,2,538.7,5.097
12.85,12,940,2,538.7,5.097
12.90,12,987,2,585.6,5.023
12.95,13,274,2,538.7,5.229
13.00,13,415,2,538.7,5.284
13.05,13,749,2,538.7,5.416
13.10,13,749,2,538.7,5.416
13.15,13,942,2,538.7,5.492
13.20,14,036,2,538.7,5.529
13.25,14,180,2,538.7,5.585
13.30,14,276,2,538.7,5.624
13.35,14,276,2,538.7,5.624
13.40,14,276,2,538.7,5.624
13.45,14,276,2,538.7,5.624
13.50,14,417,2,538.7,5.679
13.55,14,561,2,538.7,5.736
13.60,14,611,2,538.7,5.755
13.65,14,658,2,538.7,5.774
13.70,14,658,2,538.7,5.774
13.75,14,658,2,585.6,5.669
13.80,14,801,2,538.7,5.830
13.85,14,848,2,538.7,5.849
13.90,14,895,2,585.6,5.761
13.95,15,039,2,538.7,5.924
14.00,15,039,2,538.7,5.924
14.05,15,086,2,538.7,5.942
14.10,15,039,2,538.7,5.924
14.15,15,039,2,538.7,5.924
14.20,15,182,2,538.7,5.980
14.25,15,373,2,538.7,6.055
14.30,15,470,2,538.7,6.094
14.35,15,517,2,538.7,6.112
14.40,15,563,2,538.7,6.130
14.45,15,563,2,538.7,6.130
14.50,15,613,2,538.7,6.150
14.55,15,660,2,538.7,6.169
14.60,15,707,2,538.7,6.187
14.65,15,804,2,538.7,6.225
14.70,15,898,2,538.7,6.262
14.75,15,947,2,585.6,6.168
14.80,16,041,2,538.7,6.319
14.85,16,138,2,538.7,6.357
14.90,16,282,2,538.7,6.413
14.95,16,329,2,538.7,6.432
15.00,16,422,2,538.7,6.469
15.05,16,710,2,538.7,6.582
15.10,16,757,2,538.7,6.600
15.15,16,806,2,538.7,6.620
15.20,16,806,2,538.7,6.620
15.25,16,806,2,538.7,6.620
15.30,16,950,2,538.7,6.677
15.35,16,997,2,538.7,6.695
15.40,17,284,2,538.7,6.808
15.45,17,522,2,538.7,6.902
15.50,17,522,2,538.7,6.902
15.55,17,569,2,538.7,6.920
15.60,17,522,2,538.7,6.902
15.65,17,522,2,538.7,6.902
15.70,17,618,2,538.7,6.940
15.75,17,856,2,538.7,7.033
15.80,17,856,2,538.7,7.033
15.85,17,903,2,538.7,7.052
15.90,17,953,2,538.7,7.072
15.95,17,903,2,538.7,7.052
16.00,17,903,2,488.9,7.193
16.05,17,953,2,538.7,7.072
16.10,18,000,2,538.7,7.090
16.15,17,953,2,538.7,7.072
16.20,17,953,2,538.7,7.072
16.25,18,000,2,538.7,7.090
16.30,18,143,2,538.7,7.147
16.35,18,287,2,538.7,7.203
