# "Time","Illumination 1","Illumination 2","Ratio"
0.00,14,751,2,201.6,6.700
0.05,14,704,2,154.7,6.824
0.10,14,561,2,201.6,6.614
0.15,14,467,2,154.7,6.714
0.20,14,370,2,154.7,6.669
0.25,14,276,2,201.6,6.485
0.30,14,276,2,154.7,6.626
0.35,14,133,2,201.6,6.419
0.40,14,083,2,154.7,6.536
0.45,14,036,2,201.6,6.375
0.50,13,942,2,154.7,6.471
0.55,13,942,2,154.7,6.471
0.60,13,892,2,201.6,6.310
0.65,13,799,2,154.7,6.404
0.70,13,749,2,154.7,6.381
0.75,13,655,2,154.7,6.337
0.80,13,511,2,201.6,6.137
0.85,13,274,2,154.7,6.161
0.90,13,177,2,201.6,5.985
0.95,12,987,2,154.7,6.027
1.00,12,940,2,154.7,6.005
1.05,12,796,2,201.6,5.812
1.10,12,746,2,154.7,5.916
1.15,12,746,2,201.6,5.790
1.20,12,746,2,154.7,5.916
1.25,12,746,2,201.6,5.790
1.30,12,746,2,201.6,5.790
1.35,12,652,2,154.7,5.872
1.40,12,606,2,154.7,5.850
1.45,12,556,2,154.7,5.827
1.50,12,462,2,154.7,5.784
1.55,12,412,2,154.7,5.761
1.60,12,412,2,201.6,5.638
1.65,12,318,2,154.7,5.717
1.70,12,222,2,201.6,5.551
1.75,11,984,2,154.7,5.562
1.80,11,887,2,154.7,5.517
1.85,11,840,2,201.6,5.378
1.90,11,793,2,154.7,5.473
1.95,11,744,2,201.6,5.334
2.00,11,650,2,201.6,5.292
2.05,11,650,2,201.6,5.292
2.10,11,603,2,201.6,5.270
2.15,11,603,2,154.7,5.385
2.20,11,506,2,201.6,5.226
2.25,11,459,2,154.7,5.318
2.30,11,409,2,154.7,5.295
2.35,11,219,2,154.7,5.207
2.40,11,269,2,201.6,5.119
2.45,11,078,2,154.7,5.141
2.50,11,078,2,201.6,5.032
2.55,10,885,2,154.7,5.052
2.60,10,744,2,154.7,4.986
2.65,10,647,2,201.6,4.836
2.70,10,504,2,154.7,4.875
2.75,10,410,2,201.6,4.728
2.80,10,360,2,154.7,4.808
2.85,10,313,2,154.7,4.786
2.90,10,313,2,201.6,4.684
2.95,10,313,2,154.7,4.786
3.00,10,313,2,201.6,4.684
3.05,10,266,2,154.7,4.765
3.10,10,266,2,154.7,4.765
3.15,10,266,2,154.7,4.765
3.20,10,266,2,154.7,4.765
3.25,10,266,2,154.7,4.765
3.30,10,216,2,154.7,4.741
3.35,10,123,2,154.7,4.698
3.40,10,076,2,154.7,4.676
3.45,9,835,2,201.6,4.467
3.50,9,645,2,154.7,4.476
3.55,9,598,2,201.6,4.360
3.60,9,501,2,154.7,4.410
3.65,9,501,2,154.7,4.410
3.70,9,454,2,154.7,4.388
3.75,9,357,2,154.7,4.343
3.80,9,167,2,154.7,4.254
3.85,9,120,2,154.7,4.233
3.90,9,023,2,154.7,4.188
3.95,9,023,2,154.7,4.188
4.00,9,073,2,201.6,4.121
4.05,9,023,2,154.7,4.188
4.10,8,929,2,201.6,4.056
4.15,8,880,2,201.6,4.033
4.20,8,786,2,154.7,4.078
4.25,8,689,2,201.6,3.947
4.30,8,595,2,154.7,3.989
4.35,8,595,2,201.6,3.904
4.40,8,595,2,201.6,3.904
4.45,8,595,2,154.7,3.989
4.50,8,308,2,154.7,3.856
4.55,8,211,2,154.7,3.811
4.60,8,164,2,154.7,3.789
4.65,8,070,2,201.6,3.666
4.70,8,021,2,154.7,3.722
4.75,7,783,2,154.7,3.612
4.80,7,593,2,201.6,3.449
4.85,7,496,2,154.7,3.479
4.90,7,449,2,201.6,3.383
4.95,7,402,2,154.7,3.435
5.00,7,352,2,154.7,3.412
5.05,7,305,2,201.6,3.318
5.10,7,258,2,154.7,3.369
5.15,7,162,2,201.6,3.253
5.20,7,115,2,154.7,3.302
5.25,7,068,2,154.7,3.280
5.30,7,018,2,201.6,3.188
5.35,7,018,2,154.7,3.257
5.40,6,924,2,154.7,3.214
5.45,6,828,2,154.7,3.169
5.50,6,637,2,154.7,3.080
5.55,6,350,2,154.7,2.947
5.60,6,303,2,154.7,2.925
5.65,6,065,2,154.7,2.815
5.70,6,015,2,154.7,2.792
5.75,5,969,2,154.7,2.770
5.80,6,015,2,154.7,2.792
5.85,6,015,2,201.6,2.732
5.90,5,922,2,154.7,2.748
5.95,5,969,2,201.6,2.711
6.00,5,922,2,154.7,2.748
6.05,5,778,2,154.7,2.682
6.10,5,634,2,201.6,2.559
6.15,5,444,2,154.7,2.527
6.20,5,347,2,201.6,2.429
6.25,5,253,2,154.7,2.438
6.30,5,157,2,154.7,2.393
6.35,5,063,2,201.6,2.300
6.40,4,822,2,154.7,2.238
6.45,4,585,2,201.6,2.083
6.50,4,585,2,154.7,2.128
6.55,4,441,2,154.7,2.061
6.60,4,298,2,154.7,1.995
6.65,4,345,2,201.6,1.973
6.70,4,201,2,154.7,1.950
6.75,4,010,2,154.7,1.861
6.80,3,963,2,154.7,1.839
6.85,3,917,2,154.7,1.818
6.90,3,867,2,154.7,1.795
6.95,3,629,2,154.7,1.684
7.00,3,582,2,201.6,1.627
7.05,3,342,2,154.7,1.551
7.10,3,248,2,154.7,1.507
7.15,3,104,2,201.6,1.410
7.20,3,058,2,154.7,1.419
7.25,3,008,2,201.6,1.366
7.30,2,961,2,201.6,1.345
7.35,2,864,2,154.7,1.329
7.40,2,723,2,201.6,1.237
7.45,2,627,2,154.7,1.219
7.50,2,580,2,201.6,1.172
7.55,2,483,2,154.7,1.152
7.60,2,389,2,154.7,1.109
7.65,2,292,2,154.7,1.064
7.70,2,246,2,154.7,1.042
7.75,2,196,2,154.7,1.019
7.80,2,149,2,154.7,0.997
7.85,2,102,2,154.7,0.976
7.90,2,055,2,154.7,0.954
7.95,2,055,2,154.7,0.954
8.00,1,958,2,154.7,0.909
8.05,1,958,2,154.7,0.909
8.10,1,911,2,154.7,0.887
8.15,1,815,2,154.7,0.842
8.20,1,721,2,201.6,0.782
8.25,1,577,2,154.7,0.732
8.30,1,577,2,201.6,0.716
8.35,1,527,2,154.7,0.709
8.40,1,527,2,154.7,0.709
8.45,1,527,2,201.6,0.694
8.50,1,434,2,154.7,0.665
8.55,1,434,2,201.6,0.651
8.60,1,434,2,154.7,0.665
8.65,1,387,2,154.7,0.644
8.70,1,337,2,201.6,0.607
8.75,1,290,2,154.7,0.599
8.80,1,243,2,154.7,0.577
8.85,1,290,2,201.6,0.586
8.90,1,193,2,154.7,0.554
8.95,1,193,2,154.7,0.554
9.00,1,193,2,201.6,0.542
9.05,1,146,2,154.7,0.532
9.10,1,146,2,154.7,0.532
9.15,1,146,2,154.7,0.532
9.20,1,146,2,154.7,0.532
9.25,1,146,2,201.6,0.521
9.30,1,003,2,154.7,0.465
9.35,812,2,201.6,0.369
9.40,812,2,154.7,0.377
9.45,812,2,154.7,0.377
9.50,765,2,201.6,0.348
9.55,812,2,154.7,0.377
9.60,765,2,154.7,0.355
9.65,718,2,154.7,0.333
9.70,718,2,154.7,0.333
9.75,718,2,154.7,0.333
9.80,718,2,201.6,0.326
9.85,718,2,154.7,0.333
9.90,718,2,201.6,0.326
9.95,718,2,154.7,0.333
10.00,718,2,154.7,0.333
10.05,718,2,201.6,0.326
10.10,718,2,154.7,0.333
10.15,621,2,201.6,0.282
10.20,621,2,154.7,0.288
10.25,575,2,154.7,0.267
10.30,575,2,154.7,0.267
10.35,621,2,154.7,0.288
10.40,525,2,154.7,0.244
10.45,525,2,154.7,0.244
10.50,525,2,154.7,0.244
10.55,525,2,154.7,0.244
10.60,525,2,201.6,0.238
10.65,525,2,154.7,0.244
10.70,525,2,201.6,0.238
10.75,525,2,201.6,0.238
10.80,478,2,154.7,0.222
10.85,478,2,201.6,0.217
10.90,525,2,154.7,0.244
10.95,478,2,154.7,0.222
11.00,525,2,154.7,0.244
11.05,478,2,154.7,0.222
11.10,478,2,154.7,0.222
11.15,525,2,201.6,0.238
11.20,478,2,154.7,0.222
11.25,525,2,201.6,0.238
11.30,525,2,154.7,0.244
11.35,478,2,154.7,0.222
11.40,478,2,201.6,0.217
11.45,525,2,154.7,0.244
11.50,525,2,154.7,0.244
11.55,525,2,154.7,0.244
11.60,525,2,154.7,0.244
11.65,525,2,154.7,0.244
11.70,575,2,201.6,0.261
11.75,525,2,154.7,0.244
11.80,525,2,201.6,0.238
11.85,575,2,154.7,0.267
11.90,575,2,154.7,0.267
11.95,575,2,201.6,0.261
12.00,575,2,154.7,0.267
12.05,621,2,201.6,0.282
12.10,668,2,154.7,0.310
12.15,718,2,154.7,0.333
12.20,718,2,154.7,0.333
12.25,765,2,154.7,0.355
12.30,718,2,154.7,0.333
12.35,765,2,201.6,0.348
12.40,812,2,154.7,0.377
12.45,909,2,154.7,0.422
12.50,909,2,201.6,0.413
12.55,956,2,154.7,0.444
12.60,956,2,154.7,0.444
12.65,956,2,154.7,0.444
12.70,1,003,2,201.6,0.455
12.75,1,003,2,154.7,0.465
12.80,1,099,2,201.6,0.499
12.85,1,052,2,154.7,0.488
12.90,1,052,2,201.6,0.478
12.95,1,052,2,154.7,0.488
13.00,1,146,2,154.7,0.532
13.05,1,193,2,201.6,0.542
13.10,1,243,2,154.7,0.577
13.15,1,337,2,201.6,0.607
13.20,1,387,2,154.7,0.644
13.25,1,387,2,154.7,0.644
13.30,1,527,2,154.7,0.709
13.35,1,671,2,201.6,0.759
13.40,1,671,2,154.7,0.776
13.45,1,721,2,201.6,0.782
13.50,1,671,2,154.7,0.776
13.55,1,721,2,154.7,0.799
13.60,1,671,2,201.6,0.759
13.65,1,768,2,154.7,0.820
13.70,1,862,2,201.6,0.846
13.75,1,958,2,154.7,0.909
13.80,2,005,2,201.6,0.911
13.85,2,005,2,154.7,0.931
13.90,2,005,2,201.6,0.911
13.95,2,055,2,154.7,0.954
14.00,2,102,2,154.7,0.976
14.05,2,102,2,154.7,0.976
14.10,2,149,2,154.7,0.997
14.15,2,196,2,154.7,1.019
14.20,2,339,2,201.6,1.063
14.25,2,436,2,154.7,1.131
14.30,2,530,2,201.6,1.149
14.35,2,580,2,154.7,1.197
14.40,2,627,2,154.7,1.219
14.45,2,674,2,201.6,1.214
14.50,2,674,2,154.7,1.241
14.55,2,723,2,201.6,1.237
14.60,2,817,2,154.7,1.307
14.65,2,864,2,154.7,1.329
14.70,3,248,2,154.7,1.507
14.75,3,439,2,201.6,1.562
14.80,3,486,2,154.7,1.618
14.85,3,486,2,201.6,1.583
14.90,3,532,2,154.7,1.639
14.95,3,582,2,154.7,1.663
15.00,3,629,2,201.6,1.648
15.05,3,629,2,154.7,1.684
15.10,3,726,2,201.6,1.692
15.15,3,773,2,201.6,1.714
15.20,3,773,2,154.7,1.751
15.25,3,867,2,154.7,1.795
15.30,4,107,2,201.6,1.866
15.35,4,107,2,154.7,1.906
15.40,4,201,2,201.6,1.908
15.45,4,201,2,154.7,1.950
15.50,4,345,2,154.7,2.016
15.55,4,488,2,201.6,2.039
15.60,4,632,2,154.7,2.150
15.65,4,679,2,201.6,2.125
15.70,4,679,2,154.7,2.171
15.75,4,679,2,154.7,2.171
15.80,4,729,2,154.7,2.195
15.85,4,775,2,154.7,2.216
15.90,4,775,2,154.7,2.216
15.95,4,775,2,201.6,2.169
16.00,4,869,2,154.7,2.260
16.05,5,253,2,154.7,2.438
16.10,5,300,2,201.6,2.407
16.15,5,347,2,154.7,2.482
16.20,5,300,2,154.7,2.460
16.25,5,347,2,154.7,2.482
16.30,5,347,2,154.7,2.482
16.35,5,397,2,154.7,2.505
16.40,5,491,2,154.7,2.548
16.45,5,397,2,154.7,2.505
16.50,5,538,2,154.7,2.570
16.55,5,681,2,154.7,2.637
16.60,5,731,2,154.7,2.660
16.65,5,778,2,201.6,2.625
16.70,5,778,2,154.7,2.682
16.75,5,872,2,201.6,2.667
16.80,6,065,2,154.7,2.815
16.85,6,112,2,154.7,2.837
16.90,6,206,2,154.7,2.880
16.95,6,303,2,154.7,2.925
17.00,6,303,2,154.7,2.925
17.05,6,303,2,154.7,2.925
17.10,6,303,2,154.7,2.925
17.15,6,206,2,154.7,2.880
17.20,6,206,2,201.6,2.819
17.25,6,159,2,154.7,2.859
17.30,6,256,2,201.6,2.842
17.35,6,446,2,154.7,2.992
17.40,6,734,2,201.6,3.059
17.45,7,018,2,201.6,3.188
17.50,7,449,2,154.7,3.457
17.55,7,496,2,154.7,3.479
17.60,7,593,2,154.7,3.524
17.65,7,593,2,154.7,3.524
17.70,7,640,2,154.7,3.546
17.75,7,736,2,201.6,3.514
17.80,7,830,2,154.7,3.634
17.85,7,830,2,201.6,3.557
17.90,7,927,2,154.7,3.679
17.95,8,070,2,154.7,3.746
18.00,8,164,2,154.7,3.789
18.05,8,405,2,154.7,3.901
18.10,8,405,2,154.7,3.901
18.15,8,545,2,154.7,3.966
18.20,8,833,2,154.7,4.099
18.25,8,929,2,154.7,4.144
18.30,8,976,2,201.6,4.077
18.35,8,929,2,154.7,4.144
18.40,8,976,2,201.6,4.077
18.45,8,976,2,154.7,4.166
18.50,8,976,2,154.7,4.166
18.55,9,023,2,201.6,4.099
18.60,8,976,2,154.7,4.166
18.65,9,023,2,154.7,4.188
18.70,8,976,2,154.7,4.166
18.75,8,976,2,154.7,4.166
18.80,9,167,2,201.6,4.164
18.85,9,454,2,154.7,4.388
18.90,9,501,2,201.6,4.316
18.95,9,501,2,154.7,4.410
19.00,9,501,2,154.7,4.410
19.05,9,548,2,154.7,4.431
19.10,9,598,2,201.6,4.360
19.15,9,598,2,154.7,4.454
19.20,9,788,2,154.7,4.543
19.25,9,788,2,154.7,4.543
19.30,9,882,2,154.7,4.586
19.35,9,932,2,201.6,4.511
19.40,10,123,2,154.7,4.698
19.45,10,123,2,201.6,4.598
19.50,10,266,2,154.7,4.765
19.55,10,266,2,154.7,4.765
